Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666105110,2022-10-18T14:58:30Z,LOT389,"52.169083,20.969353",0,0,241
1666105461,2022-10-18T15:04:21Z,LOT389,"52.16898,20.969086",0,5,239
1666105468,2022-10-18T15:04:28Z,LOT389,"52.168869,20.968859",0,6,230
1666105476,2022-10-18T15:04:36Z,LOT389,"52.168648,20.968702",0,8,188
1666105482,2022-10-18T15:04:42Z,LOT389,"52.168404,20.9688",0,9,157
1666105488,2022-10-18T15:04:48Z,LOT389,"52.168194,20.968977",0,10,151
1666105493,2022-10-18T15:04:53Z,LOT389,"52.167961,20.9692",0,11,151
1666105498,2022-10-18T15:04:58Z,LOT389,"52.167732,20.969391",0,12,151
1666105502,2022-10-18T15:05:02Z,LOT389,"52.167519,20.969585",0,13,151
1666105508,2022-10-18T15:05:08Z,LOT389,"52.167183,20.969868",0,14,151
1666105513,2022-10-18T15:05:13Z,LOT389,"52.166931,20.970097",0,12,149
1666105518,2022-10-18T15:05:18Z,LOT389,"52.166718,20.970388",0,12,132
1666105521,2022-10-18T15:05:21Z,LOT389,"52.166637,20.970606",0,12,120
1666105525,2022-10-18T15:05:25Z,LOT389,"52.166519,20.970978",0,12,115
1666105528,2022-10-18T15:05:28Z,LOT389,"52.166462,20.971184",0,12,112
1666105531,2022-10-18T15:05:31Z,LOT389,"52.166382,20.97147",0,12,115
1666105533,2022-10-18T15:05:33Z,LOT389,"52.166325,20.97168",0,13,112
1666105537,2022-10-18T15:05:37Z,LOT389,"52.166222,20.972042",0,13,115
1666105541,2022-10-18T15:05:41Z,LOT389,"52.166142,20.972328",0,14,115
1666105547,2022-10-18T15:05:47Z,LOT389,"52.16597,20.972919",0,13,115
1666105552,2022-10-18T15:05:52Z,LOT389,"52.165833,20.973415",0,13,115
1666105559,2022-10-18T15:05:59Z,LOT389,"52.165672,20.973969",0,12,115
1666105565,2022-10-18T15:06:05Z,LOT389,"52.165531,20.97447",0,13,115
1666105571,2022-10-18T15:06:11Z,LOT389,"52.165375,20.975018",0,13,112
1666105576,2022-10-18T15:06:16Z,LOT389,"52.165237,20.975529",0,14,112
1666105583,2022-10-18T15:06:23Z,LOT389,"52.165054,20.976181",0,15,115
1666105588,2022-10-18T15:06:28Z,LOT389,"52.16489,20.976727",0,15,115
1666105595,2022-10-18T15:06:35Z,LOT389,"52.164692,20.977451",0,16,115
1666105600,2022-10-18T15:06:40Z,LOT389,"52.164505,20.978088",0,17,115
