Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666349968,2022-10-21T10:59:28Z,LOT135,"52.174561,20.970154",0,3,239
1666349980,2022-10-21T10:59:40Z,LOT135,"52.174644,20.970383",0,3,241
1666349992,2022-10-21T10:59:52Z,LOT135,"52.174713,20.970585",0,2,261
1666350008,2022-10-21T11:00:08Z,LOT135,"52.174713,20.9708",0,1,312
1666350030,2022-10-21T11:00:30Z,LOT135,"52.174679,20.970469",0,1,331
1666350136,2022-10-21T11:02:16Z,LOT135,"52.174595,20.970938",0,0,331
1666350150,2022-10-21T11:02:30Z,LOT135,"52.174805,20.970743",0,6,331
1666350158,2022-10-21T11:02:38Z,LOT135,"52.175034,20.970535",0,7,331
1666350166,2022-10-21T11:02:46Z,LOT135,"52.175285,20.970325",0,8,331
1666350173,2022-10-21T11:02:53Z,LOT135,"52.175514,20.970135",0,9,331
1666350180,2022-10-21T11:03:00Z,LOT135,"52.175777,20.969906",0,9,331
1666350186,2022-10-21T11:03:06Z,LOT135,"52.176003,20.969702",0,10,331
1666350191,2022-10-21T11:03:11Z,LOT135,"52.176224,20.969524",0,10,331
1666350198,2022-10-21T11:03:18Z,LOT135,"52.176498,20.969257",0,10,329
1666350204,2022-10-21T11:03:24Z,LOT135,"52.176727,20.969036",0,9,329
1666350211,2022-10-21T11:03:31Z,LOT135,"52.177017,20.968721",0,10,326
1666350217,2022-10-21T11:03:37Z,LOT135,"52.177254,20.968475",0,11,326
1666350223,2022-10-21T11:03:43Z,LOT135,"52.177505,20.968212",0,11,326
1666350232,2022-10-21T11:03:52Z,LOT135,"52.177891,20.9678",0,12,326
1666350237,2022-10-21T11:03:57Z,LOT135,"52.178135,20.967541",0,13,326
1666350241,2022-10-21T11:04:01Z,LOT135,"52.178318,20.967159",0,13,300
1666350247,2022-10-21T11:04:07Z,LOT135,"52.178444,20.966644",0,14,289
1666350249,2022-10-21T11:04:09Z,LOT135,"52.178482,20.966427",0,14,289
1666350254,2022-10-21T11:04:14Z,LOT135,"52.178589,20.965994",0,14,292
1666350256,2022-10-21T11:04:16Z,LOT135,"52.178646,20.96574",0,14,289
1666350260,2022-10-21T11:04:20Z,LOT135,"52.178726,20.965366",0,13,289
1666350265,2022-10-21T11:04:25Z,LOT135,"52.178833,20.964916",0,13,289
1666350268,2022-10-21T11:04:28Z,LOT135,"52.17889,20.964642",0,12,289
1666350271,2022-10-21T11:04:31Z,LOT135,"52.178925,20.964367",0,11,281
1666350275,2022-10-21T11:04:35Z,LOT135,"52.178902,20.96405",0,12,255
1666350279,2022-10-21T11:04:39Z,LOT135,"52.178787,20.96368",0,12,241
1666350283,2022-10-21T11:04:43Z,LOT135,"52.178703,20.963406",0,12,241
1666350288,2022-10-21T11:04:48Z,LOT135,"52.17857,20.96302",0,13,241
