Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1665933234,2022-10-16T15:13:54Z,LOT3E,"52.172745,20.969173",0,0,56
1665933388,2022-10-16T15:16:28Z,LOT3E,"52.172642,20.968895",0,2,56
1665933401,2022-10-16T15:16:41Z,LOT3E,"52.172562,20.968666",0,3,59
1665933416,2022-10-16T15:16:56Z,LOT3E,"52.17247,20.968456",0,2,75
1665933430,2022-10-16T15:17:10Z,LOT3E,"52.172421,20.96825",0,2,92
1665933444,2022-10-16T15:17:24Z,LOT3E,"52.17239,20.968037",0,2,112
1665933459,2022-10-16T15:17:39Z,LOT3E,"52.172432,20.967819",0,2,135
1665933479,2022-10-16T15:17:59Z,LOT3E,"52.172539,20.967598",0,1,149
1665933746,2022-10-16T15:22:26Z,LOT3E,"52.172333,20.96777",0,4,146
1665933756,2022-10-16T15:22:36Z,LOT3E,"52.172131,20.967957",0,6,146
1665933767,2022-10-16T15:22:47Z,LOT3E,"52.17186,20.968191",0,6,146
1665933780,2022-10-16T15:23:00Z,LOT3E,"52.171658,20.968056",0,4,191
1665933788,2022-10-16T15:23:08Z,LOT3E,"52.171558,20.9678",0,5,219
1665933795,2022-10-16T15:23:15Z,LOT3E,"52.171478,20.967545",0,6,233
1665933800,2022-10-16T15:23:20Z,LOT3E,"52.171406,20.967293",0,7,236
1665933805,2022-10-16T15:23:25Z,LOT3E,"52.171314,20.967045",0,8,236
1665933809,2022-10-16T15:23:29Z,LOT3E,"52.171268,20.966839",0,7,239
1665933813,2022-10-16T15:23:33Z,LOT3E,"52.171246,20.966625",0,7,250
1665933818,2022-10-16T15:23:38Z,LOT3E,"52.171303,20.966368",0,7,272
1665933823,2022-10-16T15:23:43Z,LOT3E,"52.171429,20.966167",0,7,298
1665933832,2022-10-16T15:23:52Z,LOT3E,"52.17165,20.965956",0,7,320
1665933839,2022-10-16T15:23:59Z,LOT3E,"52.171886,20.965767",0,8,326
1665933846,2022-10-16T15:24:06Z,LOT3E,"52.172115,20.965557",0,9,326
1665933852,2022-10-16T15:24:12Z,LOT3E,"52.172375,20.965328",0,12,326
1665933857,2022-10-16T15:24:17Z,LOT3E,"52.172642,20.965113",0,12,326
1665934334,2022-10-16T15:32:14Z,LOT3E,"52.178982,20.957382",0,0,261
1665934477,2022-10-16T15:34:37Z,LOT3E,"52.178925,20.957146",0,4,250
1665934493,2022-10-16T15:34:53Z,LOT3E,"52.178658,20.956499",0,8,233
1665934513,2022-10-16T15:35:13Z,LOT3E,"52.178249,20.956154",0,5,174
1665934526,2022-10-16T15:35:26Z,LOT3E,"52.178112,20.956364",0,0,149
1665934581,2022-10-16T15:36:21Z,LOT3E,"52.17786,20.956573",0,15,149
1665934641,2022-10-16T15:37:21Z,LOT3E,"52.147861,20.982944",475,186,151
1665934647,2022-10-16T15:37:27Z,LOT3E,"52.143539,20.986786",675,187,151
1665934654,2022-10-16T15:37:34Z,LOT3E,"52.138412,20.991262",900,187,152
1665934660,2022-10-16T15:37:40Z,LOT3E,"52.133743,20.995255",1125,188,152
1665934666,2022-10-16T15:37:46Z,LOT3E,"52.129009,20.999268",1325,189,152
1665934672,2022-10-16T15:37:52Z,LOT3E,"52.124355,21.003191",1525,190,152
1665934678,2022-10-16T15:37:58Z,LOT3E,"52.11969,21.007233",1675,194,150
1665934684,2022-10-16T15:38:04Z,LOT3E,"52.11557,21.011734",1750,203,142
1665934687,2022-10-16T15:38:07Z,LOT3E,"52.113461,21.01457",1800,208,137
1665934690,2022-10-16T15:38:10Z,LOT3E,"52.111359,21.018143",1850,213,132
1665934692,2022-10-16T15:38:12Z,LOT3E,"52.109253,21.022415",1875,216,128
1665934695,2022-10-16T15:38:15Z,LOT3E,"52.107689,21.026577",1925,221,121
1665934698,2022-10-16T15:38:18Z,LOT3E,"52.106461,21.031113",1975,227,114
1665934701,2022-10-16T15:38:21Z,LOT3E,"52.105453,21.036228",2050,231,107
1665934704,2022-10-16T15:38:24Z,LOT3E,"52.104755,21.041409",2125,235,102
1665934707,2022-10-16T15:38:27Z,LOT3E,"52.104263,21.046448",2200,237,99
1665934710,2022-10-16T15:38:30Z,LOT3E,"52.103779,21.051609",2275,238,98
1665934713,2022-10-16T15:38:33Z,LOT3E,"52.103348,21.057129",2375,240,97
1665934716,2022-10-16T15:38:36Z,LOT3E,"52.102894,21.062674",2475,240,97
1665934719,2022-10-16T15:38:39Z,LOT3E,"52.10252,21.068089",2575,242,95
1665934722,2022-10-16T15:38:42Z,LOT3E,"52.102295,21.074142",2675,243,92
1665934725,2022-10-16T15:38:45Z,LOT3E,"52.102341,21.078873",2750,245,89
1665934728,2022-10-16T15:38:48Z,LOT3E,"52.102615,21.083862",2850,247,84
1665934731,2022-10-16T15:38:51Z,LOT3E,"52.103451,21.090847",2950,249,77
1665934734,2022-10-16T15:38:54Z,LOT3E,"52.10429,21.095947",3025,252,73
1665934737,2022-10-16T15:38:57Z,LOT3E,"52.105221,21.100264",3125,251,69
1665934740,2022-10-16T15:39:00Z,LOT3E,"52.106758,21.106228",3225,253,66
1665934743,2022-10-16T15:39:03Z,LOT3E,"52.108387,21.11125",3300,254,62
1665934747,2022-10-16T15:39:07Z,LOT3E,"52.110435,21.116821",3425,254,57
1665934749,2022-10-16T15:39:09Z,LOT3E,"52.112183,21.120758",3500,255,54
1665934752,2022-10-16T15:39:12Z,LOT3E,"52.114159,21.124746",3600,255,50
1665934756,2022-10-16T15:39:16Z,LOT3E,"52.117233,21.130083",3725,255,45
1665934759,2022-10-16T15:39:19Z,LOT3E,"52.119328,21.133223",3800,255,42
1665934762,2022-10-16T15:39:22Z,LOT3E,"52.122528,21.13739",3900,255,37
1665934765,2022-10-16T15:39:25Z,LOT3E,"52.125458,21.140671",4000,255,33
1665934768,2022-10-16T15:39:28Z,LOT3E,"52.128296,21.143417",4050,256,29
1665934771,2022-10-16T15:39:31Z,LOT3E,"52.130814,21.145554",4125,258,25
1665934774,2022-10-16T15:39:34Z,LOT3E,"52.134876,21.148447",4175,260,21
1665934777,2022-10-16T15:39:37Z,LOT3E,"52.138786,21.150564",4225,261,17
1665934780,2022-10-16T15:39:40Z,LOT3E,"52.14209,21.151899",4275,262,13
1665934781,2022-10-16T15:39:41Z,LOT3E,"52.143253,21.152292",4300,262,12
1665934785,2022-10-16T15:39:45Z,LOT3E,"52.147861,21.153311",4375,263,7
1665934786,2022-10-16T15:39:46Z,LOT3E,"52.148941,21.153412",4400,264,4
1665934789,2022-10-16T15:39:49Z,LOT3E,"52.150051,21.153547",4450,265,4
1665934793,2022-10-16T15:39:53Z,LOT3E,"52.157639,21.153233",4500,265,355
1665934796,2022-10-16T15:39:56Z,LOT3E,"52.161209,21.152496",4550,267,352
1665934797,2022-10-16T15:39:57Z,LOT3E,"52.163177,21.151962",4575,269,350
1665934800,2022-10-16T15:40:00Z,LOT3E,"52.166996,21.150957",4650,270,350
1665934803,2022-10-16T15:40:03Z,LOT3E,"52.17009,21.150131",4700,272,350
1665934806,2022-10-16T15:40:06Z,LOT3E,"52.174576,21.148911",4800,274,350
1665934809,2022-10-16T15:40:09Z,LOT3E,"52.178375,21.147995",4875,276,351
