Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666357255,2022-10-21T13:00:55Z,UAE5F,"52.177299,20.962124",0,0,244
1666357547,2022-10-21T13:05:47Z,UAE5F,"52.177219,20.961914",0,2,241
1666357557,2022-10-21T13:05:57Z,UAE5F,"52.177151,20.961704",0,4,241
1666357565,2022-10-21T13:06:05Z,UAE5F,"52.177086,20.961483",0,5,241
1666357571,2022-10-21T13:06:11Z,UAE5F,"52.177071,20.961266",0,4,253
1666357581,2022-10-21T13:06:21Z,UAE5F,"52.177231,20.961056",0,5,298
1666357590,2022-10-21T13:06:30Z,UAE5F,"52.177437,20.960934",0,5,323
1666357598,2022-10-21T13:06:38Z,UAE5F,"52.177647,20.960737",0,6,329
1666357607,2022-10-21T13:06:47Z,UAE5F,"52.177872,20.960541",0,7,329
1666357612,2022-10-21T13:06:52Z,UAE5F,"52.178005,20.960325",0,7,320
1666357617,2022-10-21T13:06:57Z,UAE5F,"52.178101,20.960083",0,7,312
1666357622,2022-10-21T13:07:02Z,UAE5F,"52.178181,20.959873",0,8,306
1666357627,2022-10-21T13:07:07Z,UAE5F,"52.178272,20.959625",0,8,303
1666357631,2022-10-21T13:07:11Z,UAE5F,"52.178375,20.959358",0,8,303
1666357636,2022-10-21T13:07:16Z,UAE5F,"52.178471,20.959127",0,8,303
1666357643,2022-10-21T13:07:23Z,UAE5F,"52.178593,20.958805",0,8,303
1666357649,2022-10-21T13:07:29Z,UAE5F,"52.178696,20.958538",0,6,303
1666357657,2022-10-21T13:07:37Z,UAE5F,"52.178787,20.958324",0,3,303
1666357886,2022-10-21T13:11:26Z,UAE5F,"52.178867,20.958109",0,3,303
1666357896,2022-10-21T13:11:36Z,UAE5F,"52.178959,20.95787",0,4,300
1666357903,2022-10-21T13:11:43Z,UAE5F,"52.178997,20.957638",0,5,292
1666357908,2022-10-21T13:11:48Z,UAE5F,"52.178959,20.957432",0,5,275
1666357918,2022-10-21T13:11:58Z,UAE5F,"52.178856,20.957069",0,5,253
1666357928,2022-10-21T13:12:08Z,UAE5F,"52.178715,20.956676",0,6,244
1666357937,2022-10-21T13:12:17Z,UAE5F,"52.178577,20.956284",0,7,239
1666357946,2022-10-21T13:12:26Z,UAE5F,"52.178284,20.956127",0,8,202
1666357959,2022-10-21T13:12:39Z,UAE5F,"52.177841,20.956558",0,10,151
1666358019,2022-10-21T13:13:39Z,UAE5F,"52.151596,20.979538",550,180,151
1666358025,2022-10-21T13:13:45Z,UAE5F,"52.146931,20.983652",775,179,151
1666358030,2022-10-21T13:13:50Z,UAE5F,"52.142624,20.987473",1000,180,151
1666358039,2022-10-21T13:13:59Z,UAE5F,"52.136829,20.992441",1350,180,152
1666358045,2022-10-21T13:14:05Z,UAE5F,"52.132828,20.995815",1650,177,152
1666358052,2022-10-21T13:14:12Z,UAE5F,"52.127151,21.000748",1950,176,151
1666358059,2022-10-21T13:14:19Z,UAE5F,"52.121704,21.005478",2125,181,153
1666358062,2022-10-21T13:14:22Z,UAE5F,"52.119514,21.007036",2175,184,156
1666358066,2022-10-21T13:14:26Z,UAE5F,"52.117218,21.008377",2250,185,160
1666358068,2022-10-21T13:14:28Z,UAE5F,"52.114563,21.009598",2325,187,162
1666358072,2022-10-21T13:14:32Z,UAE5F,"52.111973,21.01041",2400,189,169
1666358074,2022-10-21T13:14:34Z,UAE5F,"52.10939,21.010666",2525,189,173
1666358075,2022-10-21T13:14:35Z,UAE5F,"52.108521,21.010666",2575,189,175
1666358079,2022-10-21T13:14:39Z,UAE5F,"52.105595,21.010332",2750,187,184
1666358082,2022-10-21T13:14:42Z,UAE5F,"52.103127,21.00939",2925,185,191
1666358085,2022-10-21T13:14:45Z,UAE5F,"52.100613,21.007978",3075,184,198
1666358088,2022-10-21T13:14:48Z,UAE5F,"52.09861,21.00633",3225,184,205
1666358090,2022-10-21T13:14:50Z,UAE5F,"52.096329,21.004055",3350,186,211
1666358094,2022-10-21T13:14:54Z,UAE5F,"52.094238,21.001587",3475,187,215
1666358097,2022-10-21T13:14:57Z,UAE5F,"52.091995,20.998764",3600,190,217
1666358099,2022-10-21T13:14:59Z,UAE5F,"52.090466,20.996756",3700,191,218
1666358101,2022-10-21T13:15:01Z,UAE5F,"52.089069,20.994951",3800,193,218
1666358104,2022-10-21T13:15:04Z,UAE5F,"52.086834,20.992048",3900,196,218
1666358107,2022-10-21T13:15:07Z,UAE5F,"52.085449,20.990295",3975,198,218
1666358110,2022-10-21T13:15:10Z,UAE5F,"52.08252,20.986481",4075,202,218
1666358111,2022-10-21T13:15:11Z,UAE5F,"52.081711,20.985456",4100,203,218
1666358112,2022-10-21T13:15:12Z,UAE5F,"52.080967,20.984514",4125,204,218
1666358117,2022-10-21T13:15:17Z,UAE5F,"52.077942,20.98053",4300,210,219
1666358120,2022-10-21T13:15:20Z,UAE5F,"52.075745,20.977478",4425,212,219
1666358125,2022-10-21T13:15:25Z,UAE5F,"52.071007,20.971096",4650,215,219
1666358132,2022-10-21T13:15:32Z,UAE5F,"52.06604,20.964355",4875,224,219
1666358138,2022-10-21T13:15:38Z,UAE5F,"52.06073,20.957184",5100,230,219
1666358150,2022-10-21T13:15:50Z,UAE5F,"52.050522,20.943394",5600,239,219
1666358162,2022-10-21T13:16:02Z,UAE5F,"52.041367,20.930939",6075,249,222
1666358168,2022-10-21T13:16:08Z,UAE5F,"52.035767,20.920559",6350,252,230
1666358171,2022-10-21T13:16:11Z,UAE5F,"52.034042,20.916519",6500,252,235
1666358174,2022-10-21T13:16:14Z,UAE5F,"52.031937,20.910492",6675,254,240
1666358177,2022-10-21T13:16:17Z,UAE5F,"52.030411,20.905413",6825,256,244
1666358180,2022-10-21T13:16:20Z,UAE5F,"52.02906,20.900391",6950,257,245
1666358183,2022-10-21T13:16:23Z,UAE5F,"52.027851,20.895761",7100,259,247
1666358186,2022-10-21T13:16:26Z,UAE5F,"52.026215,20.889053",7250,261,247
1666358189,2022-10-21T13:16:29Z,UAE5F,"52.024841,20.883408",7400,262,247
1666358192,2022-10-21T13:16:32Z,UAE5F,"52.023468,20.877914",7550,264,248
1666358194,2022-10-21T13:16:34Z,UAE5F,"52.022591,20.874258",7650,263,248
1666358198,2022-10-21T13:16:38Z,UAE5F,"52.020916,20.867117",7825,268,249
1666358201,2022-10-21T13:16:41Z,UAE5F,"52.019714,20.862122",7900,268,249
1666358212,2022-10-21T13:16:52Z,UAE5F,"52.014629,20.840281",8225,272,249
1666358223,2022-10-21T13:17:03Z,UAE5F,"52.009094,20.816574",8500,300,248
1666358233,2022-10-21T13:17:13Z,UAE5F,"52.003876,20.795364",8800,311,247
1666358246,2022-10-21T13:17:26Z,UAE5F,"51.996708,20.766907",9125,325,247
1666358258,2022-10-21T13:17:38Z,UAE5F,"51.989677,20.739834",9575,338,245
1666358269,2022-10-21T13:17:49Z,UAE5F,"51.981346,20.714722",10000,344,239
1666358273,2022-10-21T13:17:53Z,UAE5F,"51.977016,20.704678",10225,347,234
1666358277,2022-10-21T13:17:57Z,UAE5F,"51.973892,20.698547",10375,348,230
1666358280,2022-10-21T13:18:00Z,UAE5F,"51.970825,20.693207",10525,349,227
1666358282,2022-10-21T13:18:02Z,UAE5F,"51.967289,20.687571",10650,351,224
1666358285,2022-10-21T13:18:05Z,UAE5F,"51.963593,20.68222",10775,353,222
1666358289,2022-10-21T13:18:09Z,UAE5F,"51.95961,20.67688",10875,355,219
1666358292,2022-10-21T13:18:12Z,UAE5F,"51.955856,20.672379",11000,358,217
1666358294,2022-10-21T13:18:14Z,UAE5F,"51.951874,20.668106",11150,359,213
1666358297,2022-10-21T13:18:17Z,UAE5F,"51.947571,20.663986",11350,360,210
1666358301,2022-10-21T13:18:21Z,UAE5F,"51.942627,20.659714",11550,358,208
1666358304,2022-10-21T13:18:24Z,UAE5F,"51.938332,20.656494",11725,358,205
1666358306,2022-10-21T13:18:26Z,UAE5F,"51.933975,20.653687",11925,357,202
1666358309,2022-10-21T13:18:29Z,UAE5F,"51.929123,20.650787",12125,357,200
1666358312,2022-10-21T13:18:32Z,UAE5F,"51.92469,20.648254",12300,359,199
1666358315,2022-10-21T13:18:35Z,UAE5F,"51.920132,20.645664",12425,360,199
1666358318,2022-10-21T13:18:38Z,UAE5F,"51.915848,20.643232",12525,362,199
1666358321,2022-10-21T13:18:41Z,UAE5F,"51.910583,20.640259",12650,364,199
1666358322,2022-10-21T13:18:42Z,UAE5F,"51.909237,20.639544",12675,364,199
1666358324,2022-10-21T13:18:44Z,UAE5F,"51.906097,20.637817",12725,364,199
1666358325,2022-10-21T13:18:45Z,UAE5F,"51.90435,20.636875",12775,366,198
1666358329,2022-10-21T13:18:49Z,UAE5F,"51.899555,20.634287",12925,369,198
