Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666433007,2022-10-22T10:03:27Z,LOT5AV,"52.176529,20.962934",0,0,241
1666433205,2022-10-22T10:06:45Z,LOT5AV,"52.176464,20.962734",0,1,241
1666433217,2022-10-22T10:06:57Z,LOT5AV,"52.176361,20.962429",0,6,241
1666433223,2022-10-22T10:07:03Z,LOT5AV,"52.176224,20.962219",0,7,210
1666433230,2022-10-22T10:07:10Z,LOT5AV,"52.175938,20.962257",0,8,160
1666433237,2022-10-22T10:07:17Z,LOT5AV,"52.175709,20.962429",0,8,151
1666433244,2022-10-22T10:07:24Z,LOT5AV,"52.175491,20.96262",0,8,151
1666433250,2022-10-22T10:07:30Z,LOT5AV,"52.17527,20.962797",0,9,151
1666433256,2022-10-22T10:07:36Z,LOT5AV,"52.175045,20.963001",0,10,151
1666433262,2022-10-22T10:07:42Z,LOT5AV,"52.174736,20.963268",0,14,151
1666433268,2022-10-22T10:07:48Z,LOT5AV,"52.174339,20.963602",0,16,151
1666433274,2022-10-22T10:07:54Z,LOT5AV,"52.173851,20.964033",0,19,151
1666433280,2022-10-22T10:08:00Z,LOT5AV,"52.173363,20.96447",0,20,151
1666433286,2022-10-22T10:08:06Z,LOT5AV,"52.172817,20.964954",0,21,151
1666433292,2022-10-22T10:08:12Z,LOT5AV,"52.172291,20.965406",0,21,151
1666433298,2022-10-22T10:08:18Z,LOT5AV,"52.171734,20.965897",0,21,151
1666433304,2022-10-22T10:08:24Z,LOT5AV,"52.17128,20.96629",0,21,151
1666433310,2022-10-22T10:08:30Z,LOT5AV,"52.170708,20.96678",0,21,151
1666433316,2022-10-22T10:08:36Z,LOT5AV,"52.170147,20.967274",0,22,151
1666433323,2022-10-22T10:08:43Z,LOT5AV,"52.169552,20.967808",0,22,151
1666433330,2022-10-22T10:08:50Z,LOT5AV,"52.168858,20.968409",0,22,151
1666433338,2022-10-22T10:08:58Z,LOT5AV,"52.168159,20.969015",0,20,151
1666433345,2022-10-22T10:09:05Z,LOT5AV,"52.167606,20.969505",0,19,151
1666433351,2022-10-22T10:09:11Z,LOT5AV,"52.167126,20.969906",0,16,151
1666433355,2022-10-22T10:09:15Z,LOT5AV,"52.166851,20.970211",0,16,143
1666433359,2022-10-22T10:09:19Z,LOT5AV,"52.166702,20.970459",0,16,129
1666433361,2022-10-22T10:09:21Z,LOT5AV,"52.166599,20.970722",0,16,120
1666433364,2022-10-22T10:09:24Z,LOT5AV,"52.166519,20.970955",0,16,118
1666433366,2022-10-22T10:09:26Z,LOT5AV,"52.166451,20.971222",0,16,115
1666433368,2022-10-22T10:09:28Z,LOT5AV,"52.166355,20.971527",0,16,115
1666433371,2022-10-22T10:09:31Z,LOT5AV,"52.166267,20.97187",0,17,115
1666433373,2022-10-22T10:09:33Z,LOT5AV,"52.166187,20.972118",0,18,115
1666433375,2022-10-22T10:09:35Z,LOT5AV,"52.166107,20.972424",0,18,115
1666433377,2022-10-22T10:09:37Z,LOT5AV,"52.166039,20.972691",0,19,115
1666433379,2022-10-22T10:09:39Z,LOT5AV,"52.165958,20.972958",0,19,115
1666433386,2022-10-22T10:09:46Z,LOT5AV,"52.16573,20.973778",0,20,115
1666433392,2022-10-22T10:09:52Z,LOT5AV,"52.165447,20.974745",0,21,115
1666433398,2022-10-22T10:09:58Z,LOT5AV,"52.165203,20.975628",0,23,115
1666433403,2022-10-22T10:10:03Z,LOT5AV,"52.164951,20.976524",0,24,115
1666433411,2022-10-22T10:10:11Z,LOT5AV,"52.164612,20.977766",0,24,115
1666433419,2022-10-22T10:10:19Z,LOT5AV,"52.164215,20.979158",0,25,115
1666433425,2022-10-22T10:10:25Z,LOT5AV,"52.163898,20.980263",0,25,115
1666433431,2022-10-22T10:10:31Z,LOT5AV,"52.163624,20.981274",0,22,115
1666433437,2022-10-22T10:10:37Z,LOT5AV,"52.163387,20.982121",0,22,115
1666433443,2022-10-22T10:10:43Z,LOT5AV,"52.16312,20.983044",0,19,115
1666433450,2022-10-22T10:10:50Z,LOT5AV,"52.162903,20.983829",0,15,112
1666433456,2022-10-22T10:10:56Z,LOT5AV,"52.16272,20.98444",0,15,123
1666433459,2022-10-22T10:10:59Z,LOT5AV,"52.162529,20.984671",0,15,151
1666433462,2022-10-22T10:11:02Z,LOT5AV,"52.162319,20.984692",0,15,182
1666433467,2022-10-22T10:11:07Z,LOT5AV,"52.162014,20.984514",0,15,205
1666433471,2022-10-22T10:11:11Z,LOT5AV,"52.161736,20.984299",0,16,205
1666433474,2022-10-22T10:11:14Z,LOT5AV,"52.16148,20.984121",0,18,205
1666433478,2022-10-22T10:11:18Z,LOT5AV,"52.161198,20.983906",0,19,205
1666433481,2022-10-22T10:11:21Z,LOT5AV,"52.160923,20.983696",0,20,205
1666433490,2022-10-22T10:11:30Z,LOT5AV,"52.160061,20.983063",0,23,205
1666433497,2022-10-22T10:11:37Z,LOT5AV,"52.15934,20.982513",0,25,205
1666433503,2022-10-22T10:11:43Z,LOT5AV,"52.158653,20.982004",0,27,205
1666433508,2022-10-22T10:11:48Z,LOT5AV,"52.158024,20.981533",0,26,205
1666433517,2022-10-22T10:11:57Z,LOT5AV,"52.157059,20.980825",0,26,205
1666433523,2022-10-22T10:12:03Z,LOT5AV,"52.156429,20.980375",0,23,205
1666433528,2022-10-22T10:12:08Z,LOT5AV,"52.155987,20.979944",0,20,222
1666433530,2022-10-22T10:12:10Z,LOT5AV,"52.155857,20.979708",0,20,233
1666433532,2022-10-22T10:12:12Z,LOT5AV,"52.155754,20.979452",0,20,239
1666433534,2022-10-22T10:12:14Z,LOT5AV,"52.155651,20.97912",0,20,241
1666433536,2022-10-22T10:12:16Z,LOT5AV,"52.155556,20.978846",0,20,241
1666433538,2022-10-22T10:12:18Z,LOT5AV,"52.155487,20.978603",0,19,241
1666433541,2022-10-22T10:12:21Z,LOT5AV,"52.155392,20.978315",0,19,241
1666433543,2022-10-22T10:12:23Z,LOT5AV,"52.1553,20.97806",0,19,241
1666433545,2022-10-22T10:12:25Z,LOT5AV,"52.155209,20.977804",0,18,241
1666433548,2022-10-22T10:12:28Z,LOT5AV,"52.15509,20.977413",0,15,244
1666433550,2022-10-22T10:12:30Z,LOT5AV,"52.155056,20.977198",0,14,253
1666433553,2022-10-22T10:12:33Z,LOT5AV,"52.155041,20.976906",0,13,270
1666433556,2022-10-22T10:12:36Z,LOT5AV,"52.155075,20.976677",0,13,284
1666433559,2022-10-22T10:12:39Z,LOT5AV,"52.155159,20.976452",0,12,306
1666433564,2022-10-22T10:12:44Z,LOT5AV,"52.155338,20.976238",0,7,329
1666433571,2022-10-22T10:12:51Z,LOT5AV,"52.155567,20.976028",0,8,331
1666433578,2022-10-22T10:12:58Z,LOT5AV,"52.155956,20.975685",0,24,331
1666433581,2022-10-22T10:13:01Z,LOT5AV,"52.1563,20.975391",0,38,331
1666433589,2022-10-22T10:13:09Z,LOT5AV,"52.158012,20.973921",350,73,331
1666433598,2022-10-22T10:13:18Z,LOT5AV,"52.161503,20.97086",350,117,331
1666433606,2022-10-22T10:13:26Z,LOT5AV,"52.166656,20.966339",325,146,331
1666433614,2022-10-22T10:13:34Z,LOT5AV,"52.171417,20.962219",550,151,332
1666433620,2022-10-22T10:13:40Z,LOT5AV,"52.175034,20.959091",825,149,332
1666433625,2022-10-22T10:13:45Z,LOT5AV,"52.178467,20.956268",1100,148,332
1666433632,2022-10-22T10:13:52Z,LOT5AV,"52.182587,20.95253",1375,149,330
1666433638,2022-10-22T10:13:58Z,LOT5AV,"52.186314,20.949123",1675,147,330
1666433644,2022-10-22T10:14:04Z,LOT5AV,"52.189899,20.945906",1925,148,331
1666433650,2022-10-22T10:14:10Z,LOT5AV,"52.193905,20.942373",2125,157,331
1666433655,2022-10-22T10:14:15Z,LOT5AV,"52.197067,20.939548",2225,134,331
1666433665,2022-10-22T10:14:25Z,LOT5AV,"52.203911,20.933584",2350,181,331
1666433671,2022-10-22T10:14:31Z,LOT5AV,"52.208569,20.929583",2425,193,331
1666433677,2022-10-22T10:14:37Z,LOT5AV,"52.213455,20.925344",2550,201,331
1666433683,2022-10-22T10:14:43Z,LOT5AV,"52.218437,20.920794",2750,204,328
1666433686,2022-10-22T10:14:46Z,LOT5AV,"52.220718,20.918198",2900,203,322
1666433688,2022-10-22T10:14:48Z,LOT5AV,"52.221588,20.916977",2975,205,323
1666433689,2022-10-22T10:14:49Z,LOT5AV,"52.222687,20.915222",3025,204,322
1666433693,2022-10-22T10:14:53Z,LOT5AV,"52.225113,20.910645",3225,202,306
1666433696,2022-10-22T10:14:56Z,LOT5AV,"52.226631,20.906826",3375,202,299
1666433699,2022-10-22T10:14:59Z,LOT5AV,"52.227814,20.90271",3525,170,293
1666433702,2022-10-22T10:15:02Z,LOT5AV,"52.22868,20.89835",3675,202,285
1666433705,2022-10-22T10:15:05Z,LOT5AV,"52.229191,20.894192",3825,170,278
1666433708,2022-10-22T10:15:08Z,LOT5AV,"52.229416,20.889511",3950,206,271
1666433711,2022-10-22T10:15:11Z,LOT5AV,"52.229324,20.885162",4050,209,264
1666433714,2022-10-22T10:15:14Z,LOT5AV,"52.228863,20.880301",4125,214,259
1666433717,2022-10-22T10:15:17Z,LOT5AV,"52.228119,20.875357",4200,219,254
1666433720,2022-10-22T10:15:20Z,LOT5AV,"52.227219,20.870361",4250,223,253
1666433723,2022-10-22T10:15:23Z,LOT5AV,"52.226257,20.865627",4275,229,251
1666433726,2022-10-22T10:15:26Z,LOT5AV,"52.22525,20.860596",4350,234,251
1666433729,2022-10-22T10:15:29Z,LOT5AV,"52.224163,20.855503",4425,238,251
1666433732,2022-10-22T10:15:32Z,LOT5AV,"52.223099,20.850372",4500,242,251
1666433735,2022-10-22T10:15:35Z,LOT5AV,"52.221954,20.844803",4600,245,251
1666433738,2022-10-22T10:15:38Z,LOT5AV,"52.220856,20.839338",4700,247,251
1666433741,2022-10-22T10:15:41Z,LOT5AV,"52.219803,20.834198",4825,249,251
1666433744,2022-10-22T10:15:44Z,LOT5AV,"52.21875,20.829163",4950,250,251
1666433750,2022-10-22T10:15:50Z,LOT5AV,"52.216461,20.817566",5225,253,251
1666433762,2022-10-22T10:16:02Z,LOT5AV,"52.212204,20.796127",5750,258,251
1666433775,2022-10-22T10:16:15Z,LOT5AV,"52.207405,20.772007",6400,261,252
1666433787,2022-10-22T10:16:27Z,LOT5AV,"52.202747,20.748701",7025,263,252
1666433798,2022-10-22T10:16:38Z,LOT5AV,"52.19865,20.728062",7525,267,252
1666433813,2022-10-22T10:16:53Z,LOT5AV,"52.192932,20.699234",8250,270,251
1666433825,2022-10-22T10:17:05Z,LOT5AV,"52.188583,20.677567",8825,272,251
1666433836,2022-10-22T10:17:16Z,LOT5AV,"52.183987,20.654531",9375,272,252
1666433849,2022-10-22T10:17:29Z,LOT5AV,"52.179016,20.62973",10000,274,251
1666433860,2022-10-22T10:17:40Z,LOT5AV,"52.174622,20.607758",10475,278,251
1666433871,2022-10-22T10:17:51Z,LOT5AV,"52.169834,20.584063",10850,285,251
1666433885,2022-10-22T10:18:05Z,LOT5AV,"52.164158,20.555813",11275,294,251
1666433898,2022-10-22T10:18:18Z,LOT5AV,"52.158848,20.529602",11675,297,251
1666433909,2022-10-22T10:18:29Z,LOT5AV,"52.154068,20.505981",12100,300,251
1666433940,2022-10-22T10:19:00Z,LOT5AV,"52.140739,20.439907",13300,307,251
1666433972,2022-10-22T10:19:32Z,LOT5AV,"52.125687,20.365601",14575,314,251
1666434004,2022-10-22T10:20:04Z,LOT5AV,"52.111542,20.296097",15750,318,251
1666434034,2022-10-22T10:20:34Z,LOT5AV,"52.098221,20.230942",17275,309,251
1666434066,2022-10-22T10:21:06Z,LOT5AV,"52.082878,20.156301",18325,318,251
1666434129,2022-10-22T10:22:09Z,LOT5AV,"52.052338,20.007908",19600,349,251
1666434190,2022-10-22T10:23:10Z,LOT5AV,"52.020821,19.855984",21025,362,251
1666434253,2022-10-22T10:24:13Z,LOT5AV,"51.98558,19.687656",22600,374,251
1666434314,2022-10-22T10:25:14Z,LOT5AV,"51.951782,19.527588",24275,376,251
1666434375,2022-10-22T10:26:15Z,LOT5AV,"51.916626,19.36264",26000,371,250
1666434437,2022-10-22T10:27:17Z,LOT5AV,"51.88382,19.209595",28375,351,250
1666434498,2022-10-22T10:28:18Z,LOT5AV,"51.850021,19.053411",29500,358,250
1666434561,2022-10-22T10:29:21Z,LOT5AV,"51.816559,18.89975",31300,344,250
1666434623,2022-10-22T10:30:23Z,LOT5AV,"51.78392,18.751583",32325,348,250
1666434686,2022-10-22T10:31:26Z,LOT5AV,"51.749268,18.595623",33350,350,250
1666434749,2022-10-22T10:32:29Z,LOT5AV,"51.714615,18.440849",34400,348,250
1666434812,2022-10-22T10:33:32Z,LOT5AV,"51.680191,18.288301",35475,344,249
1666434875,2022-10-22T10:34:35Z,LOT5AV,"51.645767,18.136944",36000,352,249
1666434937,2022-10-22T10:35:37Z,LOT5AV,"51.609924,17.980314",36000,367,249
1666434998,2022-10-22T10:36:38Z,LOT5AV,"51.573593,17.822723",36000,371,249
1666435060,2022-10-22T10:37:40Z,LOT5AV,"51.537094,17.665422",36000,366,249
1666435124,2022-10-22T10:38:44Z,LOT5AV,"51.500244,17.507902",36000,366,249
1666435184,2022-10-22T10:39:44Z,LOT5AV,"51.463394,17.351347",36000,363,249
1666435213,2022-10-22T10:40:13Z,LOT5AV,"51.443481,17.283276",36000,363,239
1666435216,2022-10-22T10:40:16Z,LOT5AV,"51.442108,17.279638",36000,363,239
1666435220,2022-10-22T10:40:20Z,LOT5AV,"51.436752,17.265905",36000,363,237
1666435222,2022-10-22T10:40:22Z,LOT5AV,"51.434921,17.261452",36000,364,236
1666435226,2022-10-22T10:40:26Z,LOT5AV,"51.431442,17.253286",36000,364,235
1666435229,2022-10-22T10:40:29Z,LOT5AV,"51.430389,17.250763",36000,364,235
1666435292,2022-10-22T10:41:32Z,LOT5AV,"51.367832,17.107544",36000,363,234
1666435353,2022-10-22T10:42:33Z,LOT5AV,"51.308807,16.973135",36000,364,234
1666435416,2022-10-22T10:43:36Z,LOT5AV,"51.248154,16.835806",36000,365,234
1666435477,2022-10-22T10:44:37Z,LOT5AV,"51.188644,16.701817",36000,364,234
1666435539,2022-10-22T10:45:39Z,LOT5AV,"51.127991,16.56612",34225,358,234
1666435603,2022-10-22T10:46:43Z,LOT5AV,"51.067978,16.432281",32050,376,234
