Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666434520,2022-10-22T10:28:40Z,LOT97,"52.174564,20.967712",0,0,132
1666434585,2022-10-22T10:29:45Z,LOT97,"52.174713,20.967485",0,3,129
1666434597,2022-10-22T10:29:57Z,LOT97,"52.174828,20.96727",0,3,135
1666434610,2022-10-22T10:30:10Z,LOT97,"52.174969,20.967014",0,3,151
1666434629,2022-10-22T10:30:29Z,LOT97,"52.175171,20.966816",0,3,191
1666434645,2022-10-22T10:30:45Z,LOT97,"52.175388,20.966877",0,3,216
1666434681,2022-10-22T10:31:21Z,LOT97,"52.1754,20.966663",0,3,236
1666434851,2022-10-22T10:34:11Z,LOT97,"52.175297,20.966396",0,3,236
1666434860,2022-10-22T10:34:20Z,LOT97,"52.175228,20.966187",0,4,233
1666434867,2022-10-22T10:34:27Z,LOT97,"52.175137,20.965977",0,5,230
1666434874,2022-10-22T10:34:34Z,LOT97,"52.175014,20.965759",0,6,227
1666434880,2022-10-22T10:34:40Z,LOT97,"52.174896,20.965557",0,6,222
1666434886,2022-10-22T10:34:46Z,LOT97,"52.174782,20.965328",0,6,225
1666434892,2022-10-22T10:34:52Z,LOT97,"52.174679,20.965061",0,6,227
1666434898,2022-10-22T10:34:58Z,LOT97,"52.174599,20.964851",0,6,233
1666434903,2022-10-22T10:35:03Z,LOT97,"52.174538,20.964642",0,6,236
1666434908,2022-10-22T10:35:08Z,LOT97,"52.17445,20.964413",0,6,236
1666434914,2022-10-22T10:35:14Z,LOT97,"52.174381,20.964203",0,6,236
1666434921,2022-10-22T10:35:21Z,LOT97,"52.174236,20.963993",0,6,222
1666434931,2022-10-22T10:35:31Z,LOT97,"52.173981,20.963934",0,6,185
1666434939,2022-10-22T10:35:39Z,LOT97,"52.17374,20.964088",0,7,157
1666434946,2022-10-22T10:35:46Z,LOT97,"52.173534,20.964298",0,8,146
1666434953,2022-10-22T10:35:53Z,LOT97,"52.173317,20.964504",0,8,146
1666434960,2022-10-22T10:36:00Z,LOT97,"52.173073,20.96472",0,9,146
1666434966,2022-10-22T10:36:06Z,LOT97,"52.172836,20.964928",0,9,146
1666434972,2022-10-22T10:36:12Z,LOT97,"52.172607,20.965132",0,10,146
1666434978,2022-10-22T10:36:18Z,LOT97,"52.17239,20.965328",0,10,146
1666434984,2022-10-22T10:36:24Z,LOT97,"52.172138,20.965538",0,10,146
1666434991,2022-10-22T10:36:31Z,LOT97,"52.171875,20.965767",0,9,146
1666434997,2022-10-22T10:36:37Z,LOT97,"52.171612,20.965996",0,10,146
1666435003,2022-10-22T10:36:43Z,LOT97,"52.17136,20.966225",0,10,146
1666435010,2022-10-22T10:36:50Z,LOT97,"52.171074,20.966473",0,11,146
1666435017,2022-10-22T10:36:57Z,LOT97,"52.170753,20.966759",0,12,146
1666435023,2022-10-22T10:37:03Z,LOT97,"52.170452,20.967014",0,12,146
1666435029,2022-10-22T10:37:09Z,LOT97,"52.170162,20.96727",0,13,146
1666435035,2022-10-22T10:37:15Z,LOT97,"52.169861,20.967525",0,13,146
1666435043,2022-10-22T10:37:23Z,LOT97,"52.169403,20.967922",0,13,146
1666435049,2022-10-22T10:37:29Z,LOT97,"52.169094,20.968208",0,13,146
1666435055,2022-10-22T10:37:35Z,LOT97,"52.168762,20.968494",0,13,146
1666435061,2022-10-22T10:37:41Z,LOT97,"52.168438,20.968781",0,13,146
1666435067,2022-10-22T10:37:47Z,LOT97,"52.168076,20.969086",0,14,146
1666435073,2022-10-22T10:37:53Z,LOT97,"52.167774,20.969349",0,14,146
1666435079,2022-10-22T10:37:59Z,LOT97,"52.167423,20.969658",0,15,146
1666435085,2022-10-22T10:38:05Z,LOT97,"52.167053,20.969976",0,14,146
1666435091,2022-10-22T10:38:11Z,LOT97,"52.166775,20.970232",0,12,143
1666435094,2022-10-22T10:38:14Z,LOT97,"52.166637,20.970469",0,12,132
1666435096,2022-10-22T10:38:16Z,LOT97,"52.166565,20.970669",0,12,123
1666435099,2022-10-22T10:38:19Z,LOT97,"52.166508,20.970881",0,12,115
1666435102,2022-10-22T10:38:22Z,LOT97,"52.166451,20.971115",0,12,109
1666435105,2022-10-22T10:38:25Z,LOT97,"52.166393,20.971336",0,11,106
1666435108,2022-10-22T10:38:28Z,LOT97,"52.166332,20.971567",0,11,106
1666435111,2022-10-22T10:38:31Z,LOT97,"52.166264,20.971842",0,11,106
1666435114,2022-10-22T10:38:34Z,LOT97,"52.166195,20.972095",0,12,109
1666435120,2022-10-22T10:38:40Z,LOT97,"52.16605,20.972614",0,12,109
1666435127,2022-10-22T10:38:47Z,LOT97,"52.165913,20.973116",0,12,109
1666435133,2022-10-22T10:38:53Z,LOT97,"52.165775,20.973627",0,11,109
1666435139,2022-10-22T10:38:59Z,LOT97,"52.165634,20.974077",0,11,109
1666435145,2022-10-22T10:39:05Z,LOT97,"52.165501,20.974579",0,12,109
1666435151,2022-10-22T10:39:11Z,LOT97,"52.165367,20.975079",0,13,109
1666435157,2022-10-22T10:39:17Z,LOT97,"52.165215,20.97559",0,14,109
1666435162,2022-10-22T10:39:22Z,LOT97,"52.165054,20.976162",0,14,109
1666435169,2022-10-22T10:39:29Z,LOT97,"52.16489,20.976765",0,14,109
1666435175,2022-10-22T10:39:35Z,LOT97,"52.164703,20.977413",0,15,109
1666435180,2022-10-22T10:39:40Z,LOT97,"52.164551,20.977974",0,15,109
1666435187,2022-10-22T10:39:47Z,LOT97,"52.164333,20.978718",0,16,109
1666435193,2022-10-22T10:39:53Z,LOT97,"52.164162,20.979328",0,16,109
1666435199,2022-10-22T10:39:59Z,LOT97,"52.163982,20.979963",0,12,109
1666435204,2022-10-22T10:40:04Z,LOT97,"52.163876,20.980358",0,11,109
1666435211,2022-10-22T10:40:11Z,LOT97,"52.163738,20.980846",0,11,109
1666435216,2022-10-22T10:40:16Z,LOT97,"52.163612,20.981274",0,12,109
1666435223,2022-10-22T10:40:23Z,LOT97,"52.163464,20.981808",0,12,109
1666435228,2022-10-22T10:40:28Z,LOT97,"52.163338,20.982265",0,12,109
1666435235,2022-10-22T10:40:35Z,LOT97,"52.163177,20.982838",0,13,109
1666435240,2022-10-22T10:40:40Z,LOT97,"52.16304,20.983315",0,13,109
1666435247,2022-10-22T10:40:47Z,LOT97,"52.162876,20.983927",0,13,109
1666435252,2022-10-22T10:40:52Z,LOT97,"52.162766,20.984287",0,9,109
1666435256,2022-10-22T10:40:56Z,LOT97,"52.162678,20.984533",0,10,115
1666435262,2022-10-22T10:41:02Z,LOT97,"52.162457,20.984726",0,10,140
1666435267,2022-10-22T10:41:07Z,LOT97,"52.162189,20.984671",0,11,180
1666435273,2022-10-22T10:41:13Z,LOT97,"52.161953,20.984478",0,11,196
1666435277,2022-10-22T10:41:17Z,LOT97,"52.161724,20.984325",0,11,199
1666435282,2022-10-22T10:41:22Z,LOT97,"52.161503,20.984142",0,12,199
1666435287,2022-10-22T10:41:27Z,LOT97,"52.161221,20.983925",0,12,199
1666435292,2022-10-22T10:41:32Z,LOT97,"52.160946,20.983715",0,13,199
1666435299,2022-10-22T10:41:39Z,LOT97,"52.160549,20.983435",0,14,199
1666435304,2022-10-22T10:41:44Z,LOT97,"52.160259,20.983219",0,14,199
1666435311,2022-10-22T10:41:51Z,LOT97,"52.159859,20.982914",0,14,199
1666435316,2022-10-22T10:41:56Z,LOT97,"52.159527,20.982666",0,14,199
1666435323,2022-10-22T10:42:03Z,LOT97,"52.159176,20.982416",0,13,199
1666435328,2022-10-22T10:42:08Z,LOT97,"52.158886,20.98218",0,12,199
1666435335,2022-10-22T10:42:15Z,LOT97,"52.158531,20.981922",0,12,199
1666435341,2022-10-22T10:42:21Z,LOT97,"52.158245,20.981709",0,11,199
1666435346,2022-10-22T10:42:26Z,LOT97,"52.15799,20.981533",0,11,199
1666435354,2022-10-22T10:42:34Z,LOT97,"52.15765,20.981274",0,11,199
1666435361,2022-10-22T10:42:41Z,LOT97,"52.157303,20.981003",0,12,199
1666435367,2022-10-22T10:42:47Z,LOT97,"52.157009,20.980787",0,12,199
1666435374,2022-10-22T10:42:54Z,LOT97,"52.156666,20.98053",0,12,199
1666435381,2022-10-22T10:43:01Z,LOT97,"52.156334,20.980301",0,11,199
1666435388,2022-10-22T10:43:08Z,LOT97,"52.156025,20.980072",0,10,199
1666435393,2022-10-22T10:43:13Z,LOT97,"52.155762,20.979939",0,10,191
1666435398,2022-10-22T10:43:18Z,LOT97,"52.155556,20.979982",0,10,174
1666435403,2022-10-22T10:43:23Z,LOT97,"52.155338,20.980148",0,10,154
1666435410,2022-10-22T10:43:30Z,LOT97,"52.15509,20.980394",0,10,146
1666435415,2022-10-22T10:43:35Z,LOT97,"52.154858,20.980606",0,10,146
1666435420,2022-10-22T10:43:40Z,LOT97,"52.15464,20.980816",0,11,146
1666435427,2022-10-22T10:43:47Z,LOT97,"52.154354,20.981064",0,11,146
1666435433,2022-10-22T10:43:53Z,LOT97,"52.154057,20.981318",0,12,146
1666435438,2022-10-22T10:43:58Z,LOT97,"52.153793,20.98156",0,12,146
1666435445,2022-10-22T10:44:05Z,LOT97,"52.15345,20.981867",0,13,146
1666435450,2022-10-22T10:44:10Z,LOT97,"52.153149,20.982121",0,14,146
1666435457,2022-10-22T10:44:17Z,LOT97,"52.152752,20.982454",0,14,146
1666435463,2022-10-22T10:44:23Z,LOT97,"52.15242,20.982742",0,14,146
1666435469,2022-10-22T10:44:29Z,LOT97,"52.152054,20.983067",0,14,146
1666435475,2022-10-22T10:44:35Z,LOT97,"52.151691,20.983397",0,14,146
1666435481,2022-10-22T10:44:41Z,LOT97,"52.151402,20.983631",0,11,146
1666435488,2022-10-22T10:44:48Z,LOT97,"52.151169,20.983847",0,7,146
1666435495,2022-10-22T10:44:55Z,LOT97,"52.150932,20.983982",0,8,154
1666435501,2022-10-22T10:45:01Z,LOT97,"52.150715,20.983946",0,8,177
1666435510,2022-10-22T10:45:10Z,LOT97,"52.150528,20.98373",0,5,205
1666435517,2022-10-22T10:45:17Z,LOT97,"52.150463,20.983524",0,3,225
1666435625,2022-10-22T10:47:05Z,LOT97,"52.150383,20.983276",0,4,230
1666435631,2022-10-22T10:47:11Z,LOT97,"52.150307,20.983063",0,7,233
1666435637,2022-10-22T10:47:17Z,LOT97,"52.150177,20.982666",0,9,236
1666435642,2022-10-22T10:47:22Z,LOT97,"52.150074,20.982342",0,9,236
1666435649,2022-10-22T10:47:29Z,LOT97,"52.149948,20.98196",0,9,236
1666435655,2022-10-22T10:47:35Z,LOT97,"52.149811,20.981579",0,9,236
1666435661,2022-10-22T10:47:41Z,LOT97,"52.149738,20.981318",0,6,239
1666435667,2022-10-22T10:47:47Z,LOT97,"52.149765,20.981102",0,5,261
1666435679,2022-10-22T10:47:59Z,LOT97,"52.149971,20.980892",0,5,312
1666435689,2022-10-22T10:48:09Z,LOT97,"52.150188,20.980759",0,7,326
1666435693,2022-10-22T10:48:13Z,LOT97,"52.150402,20.980591",0,15,326
1666435696,2022-10-22T10:48:16Z,LOT97,"52.150658,20.980358",0,26,326
1666435698,2022-10-22T10:48:18Z,LOT97,"52.150993,20.980061",0,36,326
1666435700,2022-10-22T10:48:20Z,LOT97,"52.151356,20.979748",0,45,326
1666435704,2022-10-22T10:48:24Z,LOT97,"52.152168,20.979042",0,63,326
1666435707,2022-10-22T10:48:27Z,LOT97,"52.152866,20.978413",0,70,326
1666435707,2022-10-22T10:48:27Z,LOT97,"52.15321,20.978107",0,76,326
1666435710,2022-10-22T10:48:30Z,LOT97,"52.154045,20.977383",0,88,326
1666435712,2022-10-22T10:48:32Z,LOT97,"52.154602,20.976883",0,93,331
1666435717,2022-10-22T10:48:37Z,LOT97,"52.157269,20.974627",375,116,331
1666435721,2022-10-22T10:48:41Z,LOT97,"52.159317,20.972744",375,128,331
1666435726,2022-10-22T10:48:46Z,LOT97,"52.161118,20.971222",350,143,331
1666435732,2022-10-22T10:48:52Z,LOT97,"52.164825,20.968018",350,163,331
1666435737,2022-10-22T10:48:57Z,LOT97,"52.169678,20.963745",375,181,331
1666435746,2022-10-22T10:49:06Z,LOT97,"52.176224,20.958176",625,186,332
1666435752,2022-10-22T10:49:12Z,LOT97,"52.181007,20.953989",875,187,331
1666435758,2022-10-22T10:49:18Z,LOT97,"52.185791,20.949707",1150,186,331
1666435764,2022-10-22T10:49:24Z,LOT97,"52.190231,20.945816",1425,186,331
1666435771,2022-10-22T10:49:31Z,LOT97,"52.194305,20.94223",1750,187,331
1666435777,2022-10-22T10:49:37Z,LOT97,"52.199722,20.937351",1900,190,331
1666435783,2022-10-22T10:49:43Z,LOT97,"52.205124,20.932486",2025,198,331
1666435789,2022-10-22T10:49:49Z,LOT97,"52.210007,20.928192",2150,206,331
1666435795,2022-10-22T10:49:55Z,LOT97,"52.214951,20.92392",2300,210,331
1666435801,2022-10-22T10:50:01Z,LOT97,"52.220169,20.919266",2500,214,330
1666435804,2022-10-22T10:50:04Z,LOT97,"52.222687,20.916672",2600,214,326
1666435807,2022-10-22T10:50:07Z,LOT97,"52.225067,20.913773",2675,216,322
1666435810,2022-10-22T10:50:10Z,LOT97,"52.227402,20.910645",2725,218,319
1666435813,2022-10-22T10:50:13Z,LOT97,"52.229919,20.906677",2800,184,315
1666435816,2022-10-22T10:50:16Z,LOT97,"52.231842,20.903168",2875,224,310
1666435819,2022-10-22T10:50:19Z,LOT97,"52.233582,20.899353",2975,225,305
1666435822,2022-10-22T10:50:22Z,LOT97,"52.235287,20.894897",3075,227,299
1666435825,2022-10-22T10:50:25Z,LOT97,"52.236649,20.890427",3150,229,294
1666435828,2022-10-22T10:50:28Z,LOT97,"52.237793,20.885544",3225,232,291
1666435831,2022-10-22T10:50:31Z,LOT97,"52.238663,20.880051",3300,235,282
1666435835,2022-10-22T10:50:35Z,LOT97,"52.239212,20.872955",3400,239,274
1666435838,2022-10-22T10:50:38Z,LOT97,"52.239246,20.868765",3475,243,267
1666435841,2022-10-22T10:50:41Z,LOT97,"52.238735,20.86186",3550,245,261
1666435844,2022-10-22T10:50:44Z,LOT97,"52.238068,20.857315",3650,246,256
1666435847,2022-10-22T10:50:47Z,LOT97,"52.23674,20.850906",3800,250,249
1666435850,2022-10-22T10:50:50Z,LOT97,"52.235641,20.846786",3900,251,246
1666435853,2022-10-22T10:50:53Z,LOT97,"52.233948,20.840912",4025,252,244
1666435856,2022-10-22T10:50:56Z,LOT97,"52.233192,20.838318",4175,254,244
1666435860,2022-10-22T10:51:00Z,LOT97,"52.230652,20.829849",4300,254,243
1666435863,2022-10-22T10:51:03Z,LOT97,"52.229095,20.824738",4475,255,243
1666435866,2022-10-22T10:51:06Z,LOT97,"52.227493,20.81955",4600,255,243
1666435869,2022-10-22T10:51:09Z,LOT97,"52.225746,20.813833",4750,256,243
1666435872,2022-10-22T10:51:12Z,LOT97,"52.224255,20.808969",4900,257,243
1666435881,2022-10-22T10:51:21Z,LOT97,"52.21904,20.791941",5300,260,243
1666435893,2022-10-22T10:51:33Z,LOT97,"52.212524,20.770798",5725,267,243
1666435904,2022-10-22T10:51:44Z,LOT97,"52.206436,20.750656",6125,271,243
1666435916,2022-10-22T10:51:56Z,LOT97,"52.199814,20.728611",6650,275,243
1666435928,2022-10-22T10:52:08Z,LOT97,"52.193344,20.708084",7150,277,241
1666435935,2022-10-22T10:52:15Z,LOT97,"52.18959,20.699005",7425,282,231
1666435938,2022-10-22T10:52:18Z,LOT97,"52.187485,20.694656",7550,282,231
1666435940,2022-10-22T10:52:20Z,LOT97,"52.183914,20.688324",7650,285,226
1666435945,2022-10-22T10:52:25Z,LOT97,"52.178776,20.680586",7850,288,220
1666435948,2022-10-22T10:52:28Z,LOT97,"52.17561,20.676584",7975,288,217
1666435950,2022-10-22T10:52:30Z,LOT97,"52.172768,20.673288",8075,290,214
1666435951,2022-10-22T10:52:31Z,LOT97,"52.171604,20.67211",8100,290,214
1666435953,2022-10-22T10:52:33Z,LOT97,"52.169323,20.669834",8200,292,211
1666435956,2022-10-22T10:52:36Z,LOT97,"52.166199,20.666733",8300,292,210
1666435959,2022-10-22T10:52:39Z,LOT97,"52.162575,20.663321",8475,294,210
1666435962,2022-10-22T10:52:42Z,LOT97,"52.158737,20.659561",8575,294,210
1666435965,2022-10-22T10:52:45Z,LOT97,"52.155487,20.656281",8700,293,211
