Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1665402901,2022-10-10T11:55:01Z,ENT7003,"52.164318,20.981787",0,0,25
1665402927,2022-10-10T11:55:27Z,ENT7003,"52.164108,20.98163",0,3,25
1665402943,2022-10-10T11:55:43Z,ENT7003,"52.163891,20.981455",0,3,25
1665402962,2022-10-10T11:56:02Z,ENT7003,"52.163681,20.981297",0,3,317
1665402974,2022-10-10T11:56:14Z,ENT7003,"52.163567,20.981503",0,3,295
1665403299,2022-10-10T12:01:39Z,ENT7003,"52.163624,20.981293",0,6,292
1665403305,2022-10-10T12:01:45Z,ENT7003,"52.163704,20.980988",0,10,292
1665403310,2022-10-10T12:01:50Z,ENT7003,"52.163841,20.980511",0,14,295
1665403317,2022-10-10T12:01:57Z,ENT7003,"52.164036,20.979824",0,17,295
1665403322,2022-10-10T12:02:02Z,ENT7003,"52.164253,20.979061",0,20,295
1665403329,2022-10-10T12:02:09Z,ENT7003,"52.164539,20.978012",0,23,295
1665403335,2022-10-10T12:02:15Z,ENT7003,"52.164814,20.977058",0,24,295
1665403341,2022-10-10T12:02:21Z,ENT7003,"52.165123,20.975952",0,24,295
1665403348,2022-10-10T12:02:28Z,ENT7003,"52.165421,20.974884",0,24,295
1665403353,2022-10-10T12:02:33Z,ENT7003,"52.16568,20.97398",0,24,295
1665403360,2022-10-10T12:02:40Z,ENT7003,"52.165993,20.972862",0,25,295
1665403365,2022-10-10T12:02:45Z,ENT7003,"52.166267,20.97187",0,25,295
1665403372,2022-10-10T12:02:52Z,ENT7003,"52.166542,20.970898",0,19,295
1665403377,2022-10-10T12:02:57Z,ENT7003,"52.166714,20.970364",0,17,306
1665403380,2022-10-10T12:03:00Z,ENT7003,"52.166939,20.970095",0,17,326
1665403383,2022-10-10T12:03:03Z,ENT7003,"52.167149,20.969906",0,17,331
1665403387,2022-10-10T12:03:07Z,ENT7003,"52.167393,20.969683",0,18,331
1665403390,2022-10-10T12:03:10Z,ENT7003,"52.167671,20.969448",0,19,331
1665403393,2022-10-10T12:03:13Z,ENT7003,"52.167881,20.969271",0,19,334
1665403395,2022-10-10T12:03:15Z,ENT7003,"52.168098,20.969086",0,20,331
1665403402,2022-10-10T12:03:22Z,ENT7003,"52.168659,20.968584",0,21,331
1665403409,2022-10-10T12:03:29Z,ENT7003,"52.1693,20.968037",0,22,331
1665403417,2022-10-10T12:03:37Z,ENT7003,"52.170044,20.967388",0,23,331
1665403423,2022-10-10T12:03:43Z,ENT7003,"52.17057,20.96693",0,23,331
1665403429,2022-10-10T12:03:49Z,ENT7003,"52.17128,20.966309",0,23,331
1665403436,2022-10-10T12:03:56Z,ENT7003,"52.171944,20.965719",0,24,331
1665403442,2022-10-10T12:04:02Z,ENT7003,"52.172535,20.96521",0,25,331
1665403448,2022-10-10T12:04:08Z,ENT7003,"52.173145,20.96468",0,25,331
1665403454,2022-10-10T12:04:14Z,ENT7003,"52.173817,20.964071",0,25,331
1665403461,2022-10-10T12:04:21Z,ENT7003,"52.174507,20.963478",0,25,331
1665403468,2022-10-10T12:04:28Z,ENT7003,"52.175217,20.962868",0,25,331
1665403474,2022-10-10T12:04:34Z,ENT7003,"52.175869,20.962296",0,25,331
1665403480,2022-10-10T12:04:40Z,ENT7003,"52.17654,20.961699",0,24,331
1665403487,2022-10-10T12:04:47Z,ENT7003,"52.177132,20.961208",0,22,331
1665403493,2022-10-10T12:04:53Z,ENT7003,"52.177647,20.960737",0,18,331
1665403497,2022-10-10T12:04:57Z,ENT7003,"52.177952,20.96035",0,18,317
1665403500,2022-10-10T12:05:00Z,ENT7003,"52.178089,20.960064",0,18,306
1665403502,2022-10-10T12:05:02Z,ENT7003,"52.178204,20.959816",0,18,303
1665403504,2022-10-10T12:05:04Z,ENT7003,"52.178284,20.959587",0,17,300
1665403507,2022-10-10T12:05:07Z,ENT7003,"52.178387,20.95932",0,17,300
1665403510,2022-10-10T12:05:10Z,ENT7003,"52.178513,20.959015",0,17,303
1665403512,2022-10-10T12:05:12Z,ENT7003,"52.178612,20.958775",0,17,303
